order_id,order_type,customer_ip,user_agent,merchant_device_id,device_session_token,account_id,account_created,checkout_time,amount,currency,delivery_type,payment_method,card_brand,card_country,cvv_result,avs_full_result,3ds_triggered,customer_email,customer_country,billing_country,shipping_country,used_saved_data,merchant_id,merchant_name,region_segment,cart_total_items,browser_language,coupon_used,guest_checkout,shipping_speed,attempts_today,device_type,browser_name,flag_new_high_value_acc,flag_address_mismatch,flag_avs_failed,flag_cvv_failed,flag_odd_hour,flag_rapid_retries,flag_guest_new_device,flag_express_high_value,flag_geo_mismatch,is_fraud
97c2cb3a-0179-40fe-8a46-f59318568b5b,WEB,65.166.181.38,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),fc1407fd-74a3-4fee-ba39-0f537bc1dd7d,c4d094792f11a7735e861fb2586ced8f,5422131351,1742057972,1750886236,343.46,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,gilbertstephen@example.net,GB,GB,GB,True,338,ShopVerse,us,5,en-US,False,False,Standard,2,Desktop,Firefox,0,0,0,0,0,0,1,0,0,0
08934f5e-41c3-41e9-9039-784c1e6a7329,WEB,134.190.22.233,Opera/9.88.(Windows NT 4.0; ce-RU) Presto/2.9.186 Version/11.00,4c8f9801-e73e-4e93-aa9c-bfaaa086e393,405a2e2dca094af95c1f5a61592ebd7a,7891615508,1700978363,1750663036,255.1,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,david24@example.org,GB,GB,GB,True,133,ShopVerse,eu,3,en-GB,False,True,Express,2,Tablet,Chrome,0,0,0,0,0,0,0,0,0,0
8d704145-8d20-4c70-b4ea-5c08bf9b6264,WEB,147.211.8.44,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.804.0 Safari/531.2",2c4343a0-d164-42c0-a707-2a0130693c71,f179c95c8971d29c27892e476bd7f3cf,2389448209,1739914763,1751446456,194.59,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,umorales@example.com,GB,GB,GB,False,934,ShopVerse,uk,2,de-DE,False,False,Next-Day,2,Mobile,Firefox,0,0,0,0,0,0,0,0,0,0
b1467004-aa75-4024-a729-967643331b95,WEB,23.218.116.172,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/21.0.873.0 Mobile/05E131 Safari/533.2",6d0bdc40-172e-4481-aed1-7c174f3c5db9,1becb559bd04686bec28ba16e5e7e46f,5724012931,1707142133,1751300896,341.37,CNY,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,zachary89@example.org,GB,GB,GB,False,582,ShopVerse,asia,4,fr-FR,False,False,Express,1,Mobile,Chrome,0,0,0,0,0,0,1,1,0,0
a4177919-da58-4c75-9721-ed778aa9de91,WEB,186.30.184.149,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:6.0; sl-SI) AppleWebKit/534.15.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.15.4",1652b8c1-a63d-4027-be7c-7e34566b80e7,38513ef0e9b2b0d6cd882f2638c2bc8e,8332782056,1700028332,1751329156,16.69,CNY,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,qhughes@example.net,GB,GB,GB,False,18,ShopVerse,asia,2,fr-FR,True,False,Next-Day,1,Tablet,Safari,0,0,0,0,1,0,0,0,0,0
dbca9dbe-ca71-415f-9586-ff9d300b0254,WEB,181.171.84.103,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ml-IN) AppleWebKit/533.12.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.12.5",a48175b7-cf3f-47a9-90d0-a29bc38a87f2,f231f86582a4f63abfd6336e6e8bb04c,7960365649,1731553936,1751256676,294.09,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,matthewgomez@example.net,GB,GB,GB,False,176,ShopVerse,uk,1,en-GB,False,True,Standard,1,Mobile,Firefox,0,0,0,0,0,0,0,1,0,0
c9768973-716f-48b8-9291-8be4a143772d,WEB,71.76.1.86,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6118-08-20 11:35:34 Firefox/3.6.20,45046269-4b68-461b-833b-0b110ac6a57c,fbe6e73e323e61feb4394788c621c424,6553150209,1704246218,1751726056,73.62,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,molly28@example.net,GB,GB,GB,True,943,ShopVerse,uk,5,de-DE,True,True,Next-Day,1,Mobile,Edge,0,0,0,0,0,0,0,0,0,0
08b9065b-3456-4f5a-bb92-92205e248fad,WEB,193.125.206.90,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),4d55e3b3-821a-4b99-9080-aec981a13d68,3879024b0df691f0f5cfffbf8134a98f,2345316158,1748423861,1750033936,422.13,INR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,colecassandra@example.org,GB,GB,GB,False,886,ShopVerse,asia,5,fr-FR,False,True,Standard,1,Tablet,Firefox,0,0,0,0,1,0,0,1,0,0
dfd69c20-10f5-4308-a227-dcc6fdaf1ea1,WEB,158.209.240.161,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6877-10-13 06:30:25 Firefox/3.8,7d5b2a26-efcb-4aac-a001-72df4762b3b5,d75517711a3209971b31dc0451026fe3,5638026921,1735617551,1750433176,277.28,CNY,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,icarter@example.com,GB,GB,GB,True,41,ShopVerse,asia,4,en-US,False,True,Next-Day,2,Desktop,Edge,0,0,0,0,0,0,0,0,0,0
6b71ff66-eba9-4721-9b30-edbbd3e9ee2b,WEB,103.212.229.76,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),d7ab3a12-a150-4022-bfd0-b696e964213c,b46d2b5e26136039ce8c483ea70c2d09,9795988816,1690526933,1752002056,399.28,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,hnash@example.com,GB,GB,GB,True,402,ShopVerse,uk,5,de-DE,False,True,Standard,1,Tablet,Safari,0,0,0,0,0,0,0,1,0,0
bac3253e-8946-4c20-950e-d9b53d804d20,WEB,63.67.205.157,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),eb780b43-e319-4c95-9f99-5b5516b7f191,d61967ca4033e5b6e09f82d5a060cb17,3100951667,1698176026,1751652616,348.33,EUR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,schultzcynthia@example.net,GB,GB,GB,True,658,ShopVerse,eu,5,en-US,False,True,Standard,1,Tablet,Chrome,0,0,0,0,0,0,1,0,0,0
f73ea1ae-3dd7-44b2-a88e-c6e33928d344,WEB,103.50.252.68,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),43f7a618-7cdf-44bb-870a-9bc383099a7f,19467edb0048cdb639ef2247c951f86f,5199193714,1751002789,1751639596,333.73,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,laura19@example.net,GB,GB,GB,True,673,ShopVerse,eu,1,de-DE,False,True,Standard,2,Tablet,Firefox,1,0,0,0,0,0,0,1,0,0
1e0f9a08-031e-482b-a535-b9976172dbe2,WEB,75.212.99.167,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/29.0.883.0 Mobile/74C317 Safari/536.0",17f6e448-f2ea-419a-af44-590498139562,41a91d269dfa7eff2155f7da7ba78544,3386338083,1738042946,1751511496,36.1,SGD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,sawyermichael@example.net,GB,GB,GB,False,713,ShopVerse,asia,3,en-US,False,True,Express,2,Mobile,Chrome,0,0,0,0,1,0,0,0,0,0
b68b310f-3c86-46e1-bf9f-9cd758bca7ee,WEB,138.171.96.130,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2223-11-10 19:38:46 Firefox/3.6.11,d6aa72e2-dedf-4099-ad75-f41e397831a1,3eb7348fd7766a521330cb71119c362e,7889102496,1702366421,1751861956,242.44,INR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,gordonmichael@example.com,GB,GB,GB,True,250,ShopVerse,asia,5,en-GB,True,False,Express,1,Tablet,Safari,0,0,0,0,0,0,0,0,0,0
26bd1679-ca81-4260-b925-7b2ff03e9091,WEB,244.186.20.91,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.2.20) Gecko/5839-07-16 00:31:31 Firefox/12.0,d1d43bb0-93f2-4746-8aaf-6159967a4dbc,ce93decbf6fa255971ddac67a7e54618,6223074732,1723960001,1751726956,470.96,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,mcdowellcaleb@example.org,GB,GB,GB,False,926,ShopVerse,uk,2,en-GB,False,False,Express,2,Desktop,Firefox,0,0,0,0,0,0,0,1,0,0
e87c6716-c5db-40c9-9f46-29191e681281,WEB,78.138.88.84,Opera/9.81.(X11; Linux x86_64; vi-VN) Presto/2.9.165 Version/10.00,54653545-ffb7-40d9-8e5a-28b15d9bd3bd,08c00f32a0a1ab2fcf46f18d7bfc80dc,1335799215,1706902343,1751191036,364.41,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,josemorales@example.com,GB,GB,GB,False,306,ShopVerse,us,4,en-US,False,True,Standard,3,Desktop,Edge,0,0,0,0,0,0,1,1,0,0
9cb30aed-01c1-4c29-866a-dbaad195282c,WEB,58.133.141.46,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.808.0 Safari/531.0",16054d6f-c669-4225-a9e7-a1d0b2d5c7a8,adf36ac14cdb04aa38123f4a099116d8,7676459034,1729323142,1749843076,24.29,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,ralph77@example.com,GB,GB,GB,False,816,ShopVerse,eu,2,fr-FR,False,False,Next-Day,3,Mobile,Safari,0,0,0,0,0,0,1,0,0,0
d81e788f-6cc8-49f0-a806-f1f7c388b5d9,WEB,200.239.50.10,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.35.2 (KHTML, like Gecko) Version/4.0 Safari/535.35.2",5d8f9bee-4646-45a6-adb5-ff5c1a3a7993,9e6e1352d42714ed6d09097f3cda8426,7943738081,1740758084,1749860416,236.01,EUR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,summer56@example.net,GB,GB,GB,True,494,ShopVerse,eu,4,de-DE,True,False,Next-Day,3,Mobile,Edge,0,0,0,0,1,0,1,0,0,0
fb050575-5c00-4a04-8d79-29a9bc2262ba,WEB,201.92.133.155,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.45.2 (KHTML, like Gecko) Version/5.1 Safari/533.45.2",892fed0b-574c-4b14-99e9-d30137b82059,ff799ad1c09f322d3449a59eb3cd8302,4330944303,1716853609,1749600856,336.2,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,danielskinner@example.net,GB,GB,GB,False,768,ShopVerse,uk,3,en-GB,True,False,Express,3,Desktop,Firefox,0,0,0,0,1,0,0,1,0,0
a9808b20-5003-45e2-a872-76927b88fcf2,WEB,142.240.132.174,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.873.0 Safari/532.0",4db3a1f9-3e00-4c1d-bc3d-d5543f6a10fe,cba9083748bd131ff17dc35a3f44e7cd,9374046685,1729816922,1750632016,365.84,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,kimberly95@example.org,GB,GB,GB,True,282,ShopVerse,uk,2,en-GB,False,False,Standard,2,Desktop,Chrome,0,0,0,0,1,0,0,0,0,0
d786a686-2f00-42ad-baf9-6d0c2c494620,WEB,211.221.47.202,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.4a6569.0 Mobile/48M392 Safari/535.1",50fc31d1-0c0c-4a14-bdfc-55d2dead7384,90f1112e7935fa40f7c5cc4acff3a328,6397281699,1705989450,1751580016,45.49,SGD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,roselauren@example.net,GB,GB,GB,False,762,ShopVerse,asia,4,fr-FR,False,True,Express,3,Mobile,Edge,0,0,0,0,1,0,1,0,0,0
33510573-3db3-4369-90cf-47e539de5b17,WEB,176.147.201.116,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fa-IR) AppleWebKit/535.3.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.3.5",010320d8-ce39-4e5c-ba82-72ff58d14027,8d4b11688f2d4d40b871a00768027b7b,3788310632,1737606370,1749941116,338.17,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,lhernandez@example.org,GB,GB,GB,False,197,ShopVerse,uk,5,fr-FR,True,False,Express,1,Mobile,Edge,0,0,0,0,1,0,0,1,0,0
abb740ef-f580-4adb-a7cc-19cec61b92ac,WEB,80.10.251.215,Opera/9.42.(X11; Linux i686; si-LK) Presto/2.9.183 Version/11.00,f990e159-426f-4376-9bd8-538f240101ca,6933b0ecfdc02091f4670f73eda5ce68,4527977712,1696497652,1752119416,469.28,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,jasoncrane@example.org,GB,GB,GB,True,903,ShopVerse,asia,1,de-DE,True,False,Standard,3,Desktop,Edge,0,0,0,0,0,0,1,1,0,0
a9ea6f0a-4415-4478-8343-fc1ba5b4bbfa,WEB,230.28.17.225,Opera/9.15.(X11; Linux x86_64; ga-IE) Presto/2.9.169 Version/10.00,8a0fc8bc-d6d2-49ae-90d2-8d92fe0cfae1,524e7e6848a32adc492b3add0e97799b,3700084438,1725398926,1751518816,300.19,INR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,royblake@example.org,GB,GB,GB,True,377,ShopVerse,asia,3,en-GB,False,True,Next-Day,2,Desktop,Safari,0,0,0,0,0,0,1,0,0,0
317d1d48-880c-40da-a979-c955db5b3d22,WEB,51.221.9.92,Mozilla/5.0 (Windows NT 4.0; aa-ER; rv:1.9.1.20) Gecko/2325-12-14 20:51:25 Firefox/3.8,4d91dda0-9703-4c93-9d3c-101de834badb,8b3fda143a245f44ccb7009c0155bcf1,2359044582,1700654707,1751205616,253.43,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,gilbertdeborah@example.com,GB,GB,GB,True,987,ShopVerse,uk,4,fr-FR,False,False,Standard,3,Desktop,Chrome,0,0,0,0,0,0,1,1,0,0
625a32e1-52f9-4bcf-999c-c26250f39d45,WEB,150.93.72.32,Opera/8.29.(X11; Linux i686; kl-GL) Presto/2.9.170 Version/11.00,6dc607f4-6da1-48bb-a722-dca7a44768fa,ed8fb88e7627c368f9e132d74afdae00,4927145085,1724617225,1750589956,427.98,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,steven23@example.net,GB,GB,GB,True,543,ShopVerse,uk,1,de-DE,False,False,Next-Day,1,Mobile,Edge,0,0,0,0,0,0,0,1,0,0
d6241bf8-1915-46a1-86bf-8b8449ea1be3,WEB,163.228.137.214,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.27.5 (KHTML, like Gecko) Version/5.0.1 Safari/535.27.5",294a016b-4552-446c-ae83-3f0cf841d980,8e90d6898de213f6d7536c2ca4ccf210,978474178,1713955499,1751081956,357.54,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,alancampbell@example.com,GB,GB,GB,True,199,ShopVerse,uk,1,en-GB,False,False,Express,1,Tablet,Firefox,0,0,0,0,0,0,0,0,0,0
dac1f4ae-cd0e-42bf-81e1-3449f2eb780f,WEB,148.97.170.49,Opera/8.38.(X11; Linux x86_64; hak-TW) Presto/2.9.176 Version/10.00,2c3e1bac-d88f-472a-aac7-eb9b7cde8d71,03e0e808d45520a75d5bafb6b68287d4,4680666860,1697068154,1750893136,419.03,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,gabrieladowns@example.org,GB,GB,GB,True,856,ShopVerse,us,2,fr-FR,True,False,Standard,1,Mobile,Firefox,0,0,0,0,1,0,0,1,0,0
ca0662e7-5658-4efa-ba4d-f7e6c30d8276,WEB,105.235.168.205,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/48.0.889.0 Safari/533.0",817fe554-b2b0-4a09-b9ba-5bdc7d0f9bdd,ed4b8363e7d563da69934b184299d077,8036153421,1741786388,1751090116,431.64,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,lrasmussen@example.com,GB,GB,GB,True,151,ShopVerse,eu,2,en-GB,True,True,Standard,2,Mobile,Firefox,0,0,0,0,0,0,0,1,0,0
ead7cfb8-b2e5-44fc-b604-98f2c6a73ace,WEB,123.77.169.231,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/5.0.5 Safari/531.22.7",94be4ca6-be98-423f-87e7-11947c3b4b4d,366976939d17981ebbda9fafc14c5199,767210909,1715775917,1750084876,402.79,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,taylorreynolds@example.org,GB,GB,GB,True,254,ShopVerse,eu,4,de-DE,False,True,Next-Day,1,Desktop,Edge,0,0,0,0,0,0,0,0,0,0
ee8d2815-98ff-449d-b8a4-9ec003dd8751,WEB,150.248.236.43,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/27.0.808.0 Safari/533.2",be2a9827-1ffe-4f46-9358-467ac6a28bc5,035ccabbba34025d5c2a5b3d2570c4c5,9153754426,1722619228,1751370556,263.81,EUR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,ninamunoz@example.org,GB,GB,GB,False,885,ShopVerse,eu,1,de-DE,False,True,Standard,1,Desktop,Safari,0,0,0,0,0,0,1,0,0,0
b4d352a8-de27-421e-84c5-6c0cb6fb65a8,WEB,244.15.132.128,Mozilla/5.0 (Android 8.1.0; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,4e23b280-dfb1-45aa-a907-db3a68cf4000,b5b261c86fa8640d50d0afdbeb815909,3856795167,1741838501,1750504636,188.49,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,andrewmartin@example.org,GB,GB,GB,False,471,ShopVerse,uk,1,de-DE,False,True,Express,1,Mobile,Chrome,0,0,0,0,0,0,0,0,0,0
e792468d-5a73-4f05-a100-63762e0e6a5d,WEB,160.23.131.88,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1),370b8915-5f9f-40c4-8c18-9401aecfc417,5805203968c434bbab3b991e9b05b424,1660783259,1745285795,1751101696,110.84,EUR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,khines@example.org,GB,GB,GB,True,701,ShopVerse,eu,5,en-US,True,False,Express,1,Desktop,Firefox,0,0,0,0,0,0,1,0,0,0
869b4f6f-c9ab-455c-8cfe-65af04db58fa,WEB,211.123.40.81,Opera/8.95.(X11; Linux i686; lv-LV) Presto/2.9.177 Version/11.00,b33d6546-c301-430a-aa7a-f3289700aa8e,70eb6ae813afd4c37db82a8602dae7e8,1298069328,1716765003,1751176456,392.0,SGD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,changedward@example.net,GB,GB,GB,True,55,ShopVerse,asia,5,fr-FR,False,False,Express,1,Mobile,Safari,0,0,0,0,0,0,0,1,0,0
bb75146d-27c5-4612-b581-29764d1afdc8,WEB,123.63.111.163,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.884.0 Safari/536.0",32e14885-e222-46c6-89d7-08537a2d3582,fbe2daf1f646cf6eb6e992dc3cc501e8,9244617238,1707777927,1749575476,319.82,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,uflynn@example.net,GB,GB,GB,False,949,ShopVerse,uk,1,fr-FR,False,True,Standard,1,Tablet,Edge,0,0,0,0,0,0,0,0,0,0
89becc1d-6122-47f0-8351-c8bc89a06bc7,WEB,246.6.185.189,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.7c6353.0 Mobile/07O331 Safari/533.1",29204b70-d1f3-4ce5-b51b-53556f36a9af,00d9e7e34e587b65e90ea2899c156dab,6128970122,1750901243,1750733236,376.18,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,brianhardy@example.com,GB,GB,GB,True,468,ShopVerse,asia,4,en-GB,True,False,Standard,2,Mobile,Chrome,1,0,0,0,1,0,1,1,0,0
6a3131d0-d931-489f-90a3-ba0ee5bb3bae,WEB,23.236.53.145,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0 rv:3.0; kl-GL) AppleWebKit/535.44.2 (KHTML, like Gecko) Version/5.1 Safari/535.44.2",58ab05ab-3ebf-4af0-9840-91c245cb6502,ad56e5ad844783bd0736299872dd1f80,4234369437,1731117165,1752080716,472.04,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,pattonmeghan@example.org,GB,GB,GB,True,535,ShopVerse,eu,1,en-US,False,False,Standard,1,Tablet,Chrome,0,0,0,0,0,0,0,1,0,0
bf33a21f-202d-4bef-9cd2-ac776d16ccc2,WEB,212.241.201.31,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.1b4389.0 Mobile/66Y478 Safari/536.1",5e85ee22-bf3b-4516-a601-f70beff0f22b,8cd17075011602da82ee64d47e87fa09,5171828027,1726174436,1752042436,192.08,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,ericksonamanda@example.org,GB,GB,GB,True,413,ShopVerse,uk,4,fr-FR,False,False,Express,3,Mobile,Firefox,0,0,0,0,0,0,1,0,0,0
63e6eb90-dd20-4d21-85fd-dd0b75ce4bbe,WEB,249.227.206.63,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; rv:1.9.5.20) Gecko/9708-01-25 20:39:12 Firefox/3.8,4ac4d9a6-bd52-456e-9986-86b8f3721196,0ff5b4957c20968aa84b9e8a11155895,651329752,1749242451,1751024656,333.16,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,carrbrian@example.org,GB,GB,GB,False,323,ShopVerse,us,4,en-GB,False,True,Next-Day,2,Mobile,Safari,0,0,0,0,0,0,1,0,0,0
825b631a-06ae-4b55-8e5a-12ecc25dd2fc,WEB,96.92.151.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6 rv:4.0; lv-LV) AppleWebKit/532.9.7 (KHTML, like Gecko) Version/4.0 Safari/532.9.7",78bbbb08-3442-4525-aa9b-5304033c49fa,69a47dee62f5f5abac8fd38d3a5927fb,236607291,1707108541,1750764316,313.49,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,cpatton@example.net,GB,GB,GB,False,336,ShopVerse,asia,2,de-DE,False,True,Express,1,Mobile,Safari,0,0,0,0,0,0,1,1,0,0
c1251b0b-753d-4c40-8242-8bc92a868578,WEB,102.7.33.145,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.812.0 Safari/534.2",43f286c8-7bd6-4869-8718-670ee0369a66,3a4ef9fc9e5e152742af12a6975085f9,4796314685,1711894992,1749781336,118.57,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,yhoward@example.org,GB,GB,GB,True,393,ShopVerse,uk,4,en-GB,False,False,Express,2,Desktop,Safari,0,0,0,0,1,0,0,0,0,0
f88d894d-bf1c-496d-884b-d54b61269ab9,WEB,182.177.23.250,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.9.1 (KHTML, like Gecko) Version/4.1 Safari/534.9.1",42836113-44d2-40fe-a4d3-a0e40948de30,4cde73cddc9c6935458ad4fea46d5db9,5994458112,1741263407,1749819616,352.34,SGD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,stephen47@example.net,GB,GB,GB,False,524,ShopVerse,asia,3,en-US,False,False,Standard,1,Mobile,Chrome,0,0,0,0,0,0,1,0,0,0
36bea128-191f-422f-a976-61c6533eb8cd,WEB,170.146.204.196,Mozilla/5.0 (Windows NT 4.0; fi-FI; rv:1.9.1.20) Gecko/4142-04-30 16:44:12 Firefox/3.8,773ddeb2-03c3-41e1-b19a-e4a4221d9c37,51abe07387713387b7c0ea2d3adaaafd,9266284974,1743860072,1750201516,258.99,CNY,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,dramos@example.org,GB,GB,GB,True,731,ShopVerse,asia,4,en-US,False,True,Next-Day,1,Tablet,Safari,0,0,0,0,1,0,0,0,0,0
9fe089de-26bb-4fff-93a0-38e49c2279a6,WEB,186.52.140.137,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:2.0; ve-ZA) AppleWebKit/533.35.2 (KHTML, like Gecko) Version/5.1 Safari/533.35.2",e018dde8-60c4-480a-aec4-59d52ced065b,bae716180311213c5b6ab9184bc60327,7933876796,1717767504,1750301956,462.71,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,kimdawn@example.org,GB,GB,GB,False,938,ShopVerse,us,1,fr-FR,False,False,Standard,2,Desktop,Chrome,0,0,0,0,1,0,1,0,0,0
14fbbdc2-06a4-415f-8322-fc93359e520d,WEB,89.92.64.54,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),71a52448-77cc-47bb-ba99-bf0d9bdc8dfc,704b846ff73953db2b685e0d00cfd072,4254848343,1717257229,1749986236,350.5,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,brittany14@example.net,GB,GB,GB,True,534,ShopVerse,us,4,en-US,False,False,Standard,1,Mobile,Firefox,0,0,0,0,0,0,1,0,0,0
7072febd-f455-422e-8d27-09cbada1398c,WEB,89.94.186.133,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/23.0.808.0 Mobile/62S784 Safari/531.1",71a9a59c-e968-44cb-830b-b1431fe1925d,77d4c091a82470e88f2841cd0594affd,2574433737,1723150795,1750871656,213.24,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,loretta31@example.com,GB,GB,GB,False,278,ShopVerse,asia,3,de-DE,True,False,Express,3,Tablet,Edge,0,0,0,0,0,0,0,0,0,0
b0d61494-4edf-4d2e-9ea9-bbefa7211c3d,WEB,112.173.211.132,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2182-12-08 02:12:57 Firefox/4.0,60d624d8-00f2-4043-9c24-c208840809a0,564663b661e0cbba111ac0878c6edf92,6333790058,1722219270,1751111716,84.32,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,qmurray@example.net,GB,GB,GB,False,82,ShopVerse,us,5,fr-FR,False,True,Next-Day,3,Desktop,Edge,0,0,0,0,0,0,0,0,0,0
